year,hydro_generation,biofuel_generation,solar_generation,geothermal_generation,country,total_energy_consumption,renewable_share_pct,other_renewable_generation,solar_generation_alt,wind_generation,hydro_generation_alt,renewable_generation,decade,period,renewable_generation_lag_1,renewable_generation_lag_3,renewable_generation_lag_6,renewable_generation_lag_12,renewable_generation_rolling_mean_3,renewable_generation_rolling_std_3,renewable_generation_rolling_mean_6,renewable_generation_rolling_std_6,renewable_generation_rolling_mean_12,renewable_generation_rolling_std_12
-1.4542879702820626,-1.3691635269226101,-0.5790817994817036,-0.34163527528221205,-1.2424910722714955,Algeria,-0.8957057993248541,-0.7383648467933037,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7979603067315347,-1.242321633312643,-0.8381721914410428,1980s,,,,,-1.2231099461580237,,-1.1659440076580037,,-1.2138509490302538,
-1.2973907949647177,-1.154697220842114,-0.5767281554603211,-0.3411933754859781,-1.1485391340571665,Algeria,-0.8816220992963443,-0.7227927319346384,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7901196169341643,-1.0813741504210357,-0.8381721914410428,1990s,-1.2524782044775025,,,,-1.1341805496426378,-0.40983868036171395,-1.0666655079342702,-0.8583416977985612,-1.080207642947047,-1.20888225425422
-1.140493619647373,-1.1587937056386106,-0.5733874994299718,-0.34030957589351024,-0.9635409876763745,Algeria,-0.8675383992678344,-0.7324795625053531,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.79478433111741,-1.0797196805810878,-0.8381721914410428,1990s,-1.080108272209327,,,,-1.103927980563117,-0.491128909775469,-1.0328923149442133,-0.9661558467771444,-1.0347440110354298,-1.3021411636829674
-0.9835964443300281,-0.795098310542904,-0.5659469473623755,-0.33898387650480843,-0.8734633561925332,Algeria,-0.8675383992678344,-0.7152916566045666,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7871421397959223,-0.8075244961437996,-0.8381721914410428,1990s,-1.0783363845778589,-1.2950410086800879,,,-0.9437670538626435,-0.23522867597885774,-0.9320555719248118,-0.5065069692520042,-0.8990030827450526,-0.9045462891302979
-0.8266992690126833,-0.7336231713519512,-0.5530398672451168,-0.33810007691234056,-0.7940400682175333,Algeria,-0.8816220992963443,-0.7346655334687161,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7964219435434431,-0.7574121236839388,-0.8381721914410428,1990s,-0.7868234968815858,-1.0959223653600356,,,-0.8244331071034021,-0.17225357877328668,-0.859189042826999,-0.3787337435692773,-0.8009141321813495,-0.7940228393395712
-0.6698020936953385,-0.38185495648005646,-0.5481807312009723,-0.3372162773198727,-0.9063949634016791,Algeria,-0.8675383992678344,-0.7326354061720588,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7950820788312342,-0.4992717221177721,-0.8381721914410428,1990s,-0.7331546473195141,-1.0938755126598523,,,-0.6106205610176115,-0.20422847026718652,-0.7575344331070712,-0.020142829870711264,-0.6640722363088889,-0.48384279470341185
-0.5129049183779937,-0.27813307612251986,-0.5367921310975088,-0.3358905779311709,-0.6845909030812527,Algeria,-0.8816220992963443,-0.7381517354534882,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7979603067315347,-0.4151482941019588,-0.8381721914410428,1990s,-0.4566940110037156,-0.7571250716485721,-1.4585095661299503,,-0.46608571761125006,-0.15267114762408868,-0.5874571576858845,0.022870942927771667,-0.5463702583808998,-0.30541107365343007
-0.3560077430606489,-0.190741400463939,-0.5168241189161027,-0.3336810789500012,-0.6652193694288134,Algeria,-0.8675383992678344,-0.7437613003009831,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.8009377838697768,-0.34498727781235633,-0.8381721914410428,1990s,-0.36660033989599167,-0.6951277826044391,-1.1839470144425623,,-0.3141657994185905,-0.5555025678126205,-0.4360467252984927,0.019711254039989957,-0.4435291635370815,-0.18691930511125882
-0.1991105677433041,-0.15147645435330723,-0.48653044264088946,-0.3301458805801298,-0.37755209469009454,Algeria,-0.8534546992393246,-0.7301652241375302,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7939903372138788,-0.301326516651447,-0.8381721914410428,1990s,-0.291459993439938,-0.3757654314668001,-1.181124631309973,,-0.2412511345478996,-0.6344898410843437,-0.2759992694001221,-0.3290878883996923,-0.3554852306725503,-0.11368732489577922
-0.04221339242595931,-0.13021374755244694,-0.4451518622649719,-0.31865648587804746,-0.05695321274222972,Algeria,-0.8252872991823049,-0.7315520631863164,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.7945858326415273,-0.2671738253399664,-0.8381721914410428,1990s,-0.24470062629188938,-0.2716908441728705,-0.7167830768263139,,-0.18674358144106348,-0.7078776499754073,-0.16489635359529115,-0.5070634542667726,-0.2793783230131755,-0.06825240478945711
0.11468378289138549,0.03584715654496328,-0.3705944935876303,-0.30186429362115796,0.26461424588825755,Algeria,-0.8252872991823049,-0.7459515999626409,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.8019799008681615,-0.11740735636671618,0.7285275733746228,1990s,-0.20812411709540543,-0.18489006837602062,-0.631295683010069,,-0.10291273712020803,-0.47350123225905427,-0.03330329815935071,-0.7671373562207592,-0.19449828728852803,0.02673500402501997
0.2715809582087303,-0.12480750231081393,-0.316612529097213,-0.2872816003454381,0.22490260190075798,Algeria,-0.8252872991823049,-0.7447147548822639,-0.5226378614301196,-0.37985797627619305,-0.4447135996187594,-0.801235531583601,-0.22128384054855882,0.7285275733746228,2000s,-0.04772871575602153,-0.13087448905480814,-0.19093037828923515,,-0.07342839123950709,-0.5575588071989843,0.023854517810050206,-0.9158604280258354,-0.13814062459010065,0.029146948866784428
